title,type,source,episodes,status,airing,rating,score,scored_by,rank,popularity,members,favorites,studio,aired_from,aired_to,year,start_season,date_aired,duration_minutes,Action,Adventure,Cars,Comedy,Dementia,Demons,Drama,Ecchi,Fantasy,Game,Harem,Hentai,Historical,Horror,Josei,Kids,Magic,Martial Arts,Mecha,Military,Music,Mystery,NA,Parody,Police,Psychological,Romance,Samurai,School,Sci-Fi,Seinen,Shoujo,Shoujo Ai,Shounen,Shounen Ai,Slice of Life,Space,Sports,Super Power,Supernatural,Thriller,Vampire,Yaoi,Yuri,Average Rank of Related,Adaptation,Sequel,Side story,Alternative version,Prequel,Summary,Other,Spin-off,Alternative setting,Character,Parent story,Full story
Nodame Cantabile Finale,TV,Manga,11.0,Finished Airing,False,PG-13 - Teens 13 or older,8.34,47983.0,203.0,995.0,84808.0,381.0,J.C.Staff,2010-01-15 00:00:00,2010-03-26 00:00:00,2010.0,Winter,70 days 00:00:00,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3684.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Ghost Hunt,TV,Novel,25.0,Finished Airing,False,PG-13 - Teens 13 or older,7.92,69224.0,656.0,527.0,152490.0,2579.0,J.C.Staff,2006-10-04 00:00:00,2007-03-28 00:00:00,2006.0,Fall,175 days 00:00:00,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,912.6666666666666,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Accel World,TV,Light novel,24.0,Finished Airing,False,PG-13 - Teens 13 or older,7.53,236083.0,1545.0,103.0,433343.0,3680.0,Sunrise,2012-04-07 00:00:00,2012-09-22 00:00:00,2012.0,Spring,168 days 00:00:00,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.2,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Bakuman.,TV,Manga,25.0,Finished Airing,False,PG-13 - Teens 13 or older,8.32,167429.0,216.0,172.0,332666.0,6846.0,J.C.Staff,2010-10-02 00:00:00,2011-04-02 00:00:00,2010.0,Fall,182 days 00:00:00,24.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nodame Cantabile,TV,Manga,23.0,Finished Airing,False,PG-13 - Teens 13 or older,8.41,87363.0,163.0,381.0,198927.0,4443.0,J.C.Staff,2007-01-12 00:00:00,2007-06-15 00:00:00,2007.0,Winter,154 days 00:00:00,22.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666.4,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kamisama Hajimemashita,TV,Manga,13.0,Finished Airing,False,PG-13 - Teens 13 or older,8.14,138954.0,383.0,259.0,266342.0,6387.0,TMS Entertainment,2012-10-02 00:00:00,2012-12-25 00:00:00,2012.0,Fall,84 days 00:00:00,24.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,919.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cardcaptor Sakura,TV,Manga,70.0,Finished Airing,False,PG - Children,8.21,121898.0,297.0,292.0,237669.0,9453.0,Madhouse,1998-04-07 00:00:00,2000-03-21 00:00:00,1998.0,Spring,714 days 00:00:00,25.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1350.75,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daa! Daa! Daa!,TV,Manga,78.0,Finished Airing,False,G - All Ages,7.78,6598.0,919.0,3045.0,15211.0,216.0,J.C.Staff,2000-03-28 00:00:00,2002-02-26 00:00:00,2000.0,Spring,700 days 00:00:00,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.2,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Kimi ni Todoke 2nd Season,TV,Manga,12.0,Finished Airing,False,PG-13 - Teens 13 or older,8.12,133548.0,412.0,322.0,224494.0,1117.0,Production I.G,2011-01-12 00:00:00,2011-03-30 00:00:00,2011.0,Winter,77 days 00:00:00,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1805.3333333333333,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sekaiichi Hatsukoi,TV,Manga,12.0,Finished Airing,False,PG-13 - Teens 13 or older,8.07,69250.0,469.0,701.0,121752.0,2908.0,Studio Deen,2011-04-09 00:00:00,2011-06-25 00:00:00,2011.0,Spring,77 days 00:00:00,23.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.8333333333333,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Code-E,TV,Original,12.0,Finished Airing,False,G - All Ages,6.49,5866.0,5635.0,3214.0,13818.0,18.0,Studio Deen,2007-07-04 00:00:00,2007-09-19 00:00:00,2007.0,Summer,77 days 00:00:00,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2434.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Junjou Romantica,TV,Manga,12.0,Finished Airing,False,PG-13 - Teens 13 or older,7.99,86423.0,568.0,568.0,146369.0,4707.0,Studio Deen,2008-04-11 00:00:00,2008-06-27 00:00:00,2008.0,Spring,77 days 00:00:00,24.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kiniro no Corda: Primo Passo,TV,Visual novel,25.0,Finished Airing,False,PG-13 - Teens 13 or older,7.63,36820.0,1273.0,1138.0,72255.0,1126.0,SmallStudio,2006-10-02 00:00:00,2007-03-26 00:00:00,2006.0,Fall,175 days 00:00:00,24.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.Gray-man Hallow,TV,Manga,13.0,Finished Airing,False,R - 17+ (violence & profanity),7.92,40618.0,655.0,795.0,108764.0,825.0,TMS Entertainment,2016-07-05 00:00:00,2016-09-27 00:00:00,2016.0,Summer,84 days 00:00:00,24.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sengoku☆Paradise Kiwami,TV,Unknown,26.0,Finished Airing,False,PG-13 - Teens 13 or older,6.2,609.0,6763.0,5316.0,3989.0,2.0,SmallStudio,2011-10-04 00:00:00,2012-03-27 00:00:00,2011.0,Fall,175 days 00:00:00,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boku wa Kuma,Music,Original,1.0,Finished Airing,False,G - All Ages,5.79,690.0,7814.0,8069.0,1111.0,1.0,unknown,2006-10-02 00:00:00,2006-10-02 00:00:00,2006.0,Fall,0 days 00:00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,958.6666666666666,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ane Koi: Suki Kirai Daisuki.,OVA,Manga,2.0,Finished Airing,False,Rx - Hentai,7.03,2355.0,12919.0,4667.0,5600.0,37.0,unknown,2013-02-15 00:00:00,2013-05-17 00:00:00,2013.0,Winter,91 days 00:00:00,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parasol Henbei,TV,Unknown,200.0,Finished Airing,False,PG - Children,6.39,94.0,6043.0,10418.0,309.0,2.0,unknown,1989-10-02 00:00:00,1991-01-28 00:00:00,1989.0,Fall,483 days 00:00:00,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Super Danganronpa 2.5: Komaeda Nagito to Sekai no Hakaimono,OVA,Original,1.0,Finished Airing,False,R - 17+ (violence & profanity),7.4,15423.0,2049.0,2044.0,31844.0,276.0,Lerche,2017-01-12 00:00:00,2017-01-12 00:00:00,2017.0,Winter,0 days 00:00:00,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3026.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juuni Kokuki,TV,Novel,45.0,Finished Airing,False,PG-13 - Teens 13 or older,8.13,28791.0,399.0,1016.0,82925.0,1907.0,Studio Pierrot,2002-04-09 00:00:00,2003-08-30 00:00:00,2002.0,Spring,508 days 00:00:00,25.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Diabolik Lovers OVA,OVA,Visual novel,1.0,Finished Airing,False,PG-13 - Teens 13 or older,6.04,9290.0,7260.0,2721.0,19268.0,64.0,SmallStudio,2015-02-26 00:00:00,2015-02-26 00:00:00,2015.0,Winter,0 days 00:00:00,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Tuzki: Love Assassin,ONA,Unknown,1.0,Finished Airing,False,R - 17+ (violence & profanity),5.87,237.0,7654.0,9602.0,482.0,1.0,Studio 4°C,2014-02-12 00:00:00,2014-02-12 00:00:00,2014.0,Winter,0 days 00:00:00,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3599.5,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
Ao no 6-gou,OVA,Manga,4.0,Finished Airing,False,PG-13 - Teens 13 or older,7.14,16149.0,3026.0,1950.0,34469.0,184.0,Gonzo,1998-10-25 00:00:00,2000-03-25 00:00:00,1998.0,Fall,517 days 00:00:00,32.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7702.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ben-To Picture Drama,Special,Light novel,6.0,Finished Airing,False,PG-13 - Teens 13 or older,6.15,2806.0,6924.0,3977.0,8265.0,3.0,SmallStudio,2011-12-21 00:00:00,2012-05-16 00:00:00,2011.0,Winter,147 days 00:00:00,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,830.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Seikai no Monshou Special,Special,Light novel,1.0,Finished Airing,False,PG-13 - Teens 13 or older,7.35,1050.0,2254.0,6165.0,2758.0,3.0,Sunrise,2000-04-07 00:00:00,2000-04-07 00:00:00,2000.0,Spring,0 days 00:00:00,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tegamibachi Gakuen,Special,Original,25.0,Finished Airing,False,PG-13 - Teens 13 or older,7.42,1911.0,1953.0,4119.0,7644.0,7.0,Studio Pierrot,2010-01-27 00:00:00,2010-07-23 00:00:00,2010.0,Winter,177 days 00:00:00,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3202.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Soul Buster,TV,Manga,12.0,Finished Airing,False,PG-13 - Teens 13 or older,5.91,4687.0,7553.0,2963.0,16223.0,13.0,Studio Pierrot,2016-10-04 00:00:00,2016-12-11 00:00:00,2016.0,Fall,68 days 00:00:00,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12919.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Death Billiards,Movie,Original,1.0,Finished Airing,False,R - 17+ (violence & profanity),8.01,81162.0,542.0,637.0,132203.0,226.0,Madhouse,2013-03-02 00:00:00,2013-03-02 00:00:00,2013.0,Spring,0 days 00:00:00,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2745.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Live On Cardliver Kakeru,TV,Manga,51.0,Finished Airing,False,PG - Children,6.86,97.0,4074.0,9003.0,673.0,3.0,TMS Entertainment,2008-10-05 00:00:00,2009-09-27 00:00:00,2008.0,Fall,357 days 00:00:00,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Triage X,TV,Manga,10.0,Finished Airing,False,R+ - Mild Nudity,6.41,34990.0,5978.0,1025.0,81824.0,158.0,Xebec,2015-04-09 00:00:00,2015-06-11 00:00:00,2015.0,Spring,63 days 00:00:00,23.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12919.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Nanatsu no Bitoku,TV,Other,10.0,Finished Airing,False,R+ - Mild Nudity,5.2,4722.0,8835.0,2533.0,22001.0,47.0,SmallStudio,2018-01-27 00:00:00,2018-03-31 00:00:00,2018.0,Winter,63 days 00:00:00,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.75,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Hai to Gensou no Grimgar Special,Special,Light novel,1.0,Finished Airing,False,PG-13 - Teens 13 or older,6.65,16293.0,4965.0,2146.0,29209.0,29.0,A-1 Pictures,2016-03-16 00:00:00,2016-03-16 00:00:00,2016.0,Spring,0 days 00:00:00,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998.3333333333333,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Duel Masters Movie 1: Yami no Shiro no Maryuuou,Movie,Original,1.0,Finished Airing,False,PG - Children,5.96,333.0,7431.0,8482.0,896.0,2.0,unknown,2005-03-12 00:00:00,2005-03-12 00:00:00,2005.0,Spring,0 days 00:00:00,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bounty Dog: Getsumen no Ibu,OVA,Original,2.0,Finished Airing,False,R - 17+ (violence & profanity),5.63,953.0,8135.0,6716.0,2147.0,3.0,SmallStudio,1994-10-01 00:00:00,1994-11-01 00:00:00,1994.0,Fall,31 days 00:00:00,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Hurricane Live! 2033,Special,Unknown,7.0,Finished Airing,False,PG-13 - Teens 13 or older,6.73,368.0,4624.0,7924.0,1199.0,2.0,unknown,1990-06-27 00:00:00,1990-06-27 00:00:00,1990.0,Summer,0 days 00:00:00,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Densetsu no Yuusha no Densetsu: Iris Report,Special,Unknown,1.0,Finished Airing,False,R - 17+ (violence & profanity),6.6,7177.0,5192.0,3179.0,14153.0,19.0,Zexcs,2010-10-14 00:00:00,2010-10-14 00:00:00,2010.0,Fall,0 days 00:00:00,23.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8551.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aisai Nikki,OVA,Visual novel,1.0,Finished Airing,False,Rx - Hentai,6.54,2749.0,12919.0,4398.0,6450.0,39.0,SmallStudio,2010-12-22 00:00:00,2010-12-22 00:00:00,2010.0,Winter,0 days 00:00:00,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chikyuu Shoujo Arjuna,TV,Original,13.0,Finished Airing,False,PG-13 - Teens 13 or older,6.95,8111.0,3731.0,2600.0,21106.0,159.0,Satelight,2001-01-09 00:00:00,2001-03-27 00:00:00,2001.0,Winter,77 days 00:00:00,26.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4362.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
